gender,city,customer_segment,original_price,discount_pct,quantity,purchase_amount,purchase_hour,is_weekend,is_black_friday
Female,Chicago,Returning,1037.73,10,1,933.96,7,0,0
Other,Miami,New,407.7,35,1,265.0,4,0,0
Female,Los Angeles,New,401.4,35,1,260.91,10,0,0
Male,Dallas,VIP,211.06,20,1,168.85,4,1,0
Other,Miami,New,422.56,15,1,359.18,20,0,0
Other,Seattle,VIP,295.89,20,1,236.71,0,0,1
Other,Atlanta,Returning,295.67,25,1,221.75,13,0,0
Male,Dallas,VIP,12.81,25,2,19.22,7,0,1
Other,Chicago,Loyal,54.83,25,3,123.36,3,1,0
Other,Phoenix,Loyal,75.82,25,1,56.86,21,0,0
Male,Los Angeles,Returning,329.13,20,1,263.3,6,1,0
Female,New York,New,578.84,50,1,289.42,20,1,0
Male,Chicago,Loyal,390.07,35,1,253.55,5,0,0
Female,Atlanta,Loyal,13.65,20,1,10.92,1,0,0
Male,San Francisco,Returning,166.74,35,2,216.76,19,1,0
Male,New York,New,694.96,10,1,625.46,22,1,0
Female,Miami,Returning,625.48,35,1,406.56,3,0,0
Female,Atlanta,Returning,55.6,20,1,44.48,21,0,0
Female,Miami,New,27.99,25,1,20.99,13,1,0
Male,Dallas,New,70.16,50,1,35.08,15,0,1
Female,Dallas,New,789.69,10,3,2132.16,19,0,0
Other,Los Angeles,Returning,281.98,15,1,239.68,0,0,0
Other,Phoenix,New,156.79,40,1,94.07,6,0,0
Male,Dallas,Returning,76.74,25,1,57.55,2,0,0
Other,Chicago,Loyal,74.53,50,2,74.52,5,1,0
Other,Atlanta,Returning,106.94,40,1,64.16,2,0,0
Male,Atlanta,Returning,133.52,15,4,453.96,20,1,0
Male,Phoenix,Returning,32.5,20,1,26.0,22,0,0
Other,Phoenix,Loyal,74.68,35,2,97.08,14,1,0
Male,Los Angeles,New,287.81,15,2,489.28,15,0,0
Other,San Francisco,New,248.35,40,1,149.01,19,1,0
Other,Los Angeles,New,427.18,30,1,299.03,5,1,0
Other,Los Angeles,New,22.2,25,1,16.65,12,1,0
Other,Dallas,Returning,286.58,10,2,515.84,16,1,0
Female,San Francisco,VIP,97.58,40,1,58.55,16,0,0
Female,Seattle,New,183.35,40,1,110.01,21,0,0
Male,Dallas,New,270.11,15,1,229.59,21,0,0
Male,Dallas,Returning,21.92,30,3,46.02,17,0,0
Male,San Francisco,New,108.08,20,1,86.46,17,0,0
Male,San Francisco,Returning,380.35,30,1,266.24,19,0,0
Male,Atlanta,New,185.43,40,1,111.26,12,1,0
Other,Atlanta,Loyal,1098.8,35,1,714.22,12,0,0
Male,Phoenix,VIP,249.58,20,1,199.66,2,0,0
Female,Dallas,New,180.66,25,1,135.5,13,0,0
Male,Seattle,New,118.9,40,1,71.34,12,0,0
Other,Phoenix,Returning,311.6,40,1,186.96,21,0,1
Male,Houston,Returning,103.06,40,3,185.52,19,0,0
Other,Miami,VIP,88.5,30,1,61.95,16,1,0
Other,Chicago,Returning,64.31,20,1,51.45,1,0,0
Male,Atlanta,New,282.79,20,1,226.23,16,0,0
Female,Seattle,New,117.47,30,3,246.69,18,1,0
Female,Dallas,Returning,181.9,15,1,154.62,12,0,1
Male,Chicago,VIP,117.33,15,1,99.73,16,0,0
Other,Atlanta,Loyal,88.1,50,1,44.05,6,0,1
Male,Houston,VIP,37.95,40,2,45.54,14,0,0
Other,Miami,New,59.49,20,1,47.59,22,0,0
Other,Houston,Returning,28.64,40,1,17.18,6,0,0
Female,Miami,New,440.04,15,1,374.03,9,0,0
Male,Miami,New,178.84,5,3,509.7,0,1,0
Male,Phoenix,Returning,575.29,15,2,978.0,20,0,0
Male,Seattle,Loyal,2364.69,40,4,5675.24,18,0,0
Female,Atlanta,Loyal,162.1,20,1,129.68,15,0,0
Female,Los Angeles,Returning,59.02,30,1,41.31,1,1,0
Other,Seattle,Loyal,214.16,20,1,171.33,6,0,0
Other,Los Angeles,New,869.76,40,1,521.86,7,0,0
Other,Houston,New,105.19,25,1,78.89,15,0,0
Other,Atlanta,New,38.24,20,1,30.59,13,0,0
Male,Dallas,Returning,314.46,35,1,204.4,22,0,1
Female,New York,Returning,660.9,15,1,561.76,13,0,0
Other,Miami,Returning,129.5,35,1,84.18,10,0,0
Male,Chicago,Loyal,101.7,20,1,81.36,3,0,0
Female,Phoenix,New,161.72,25,2,242.58,16,1,0
Other,Atlanta,Loyal,588.44,5,1,559.02,8,0,0
Male,Dallas,Loyal,200.31,25,1,150.23,22,0,0
Male,San Francisco,New,431.89,10,1,388.7,23,0,0
Other,New York,Loyal,414.24,15,1,352.1,6,0,0
Male,Atlanta,Loyal,165.83,20,1,132.66,13,0,0
Male,Dallas,Returning,142.55,30,1,99.78,20,1,0
Male,San Francisco,Returning,1789.0,10,1,1610.1,8,0,0
Male,Los Angeles,Returning,47.97,10,1,43.17,16,0,0
Male,Seattle,Returning,62.59,50,1,31.3,23,0,0
Female,Phoenix,New,355.56,30,1,248.89,18,0,0
Other,Chicago,Loyal,65.49,50,5,163.7,17,1,0
Male,New York,New,1102.6,50,1,551.3,23,0,0
Male,New York,Loyal,49.52,5,1,47.04,19,0,0
Other,Houston,Loyal,205.74,5,2,390.9,13,0,0
Other,Houston,Loyal,1022.35,35,1,664.53,1,1,0
Other,Miami,New,1109.62,20,3,2663.1,3,0,0
Male,Miami,Returning,213.61,20,1,170.89,22,1,0
Female,Miami,Returning,171.95,40,2,206.34,16,0,0
Female,Atlanta,Loyal,229.14,25,1,171.86,19,0,0
Male,Houston,New,92.78,20,1,74.22,0,0,0
Male,New York,Loyal,169.99,20,2,271.98,17,1,0
Female,Phoenix,New,138.08,15,1,117.37,5,0,0
Male,Los Angeles,New,309.73,40,1,185.84,2,0,0
Other,New York,Returning,107.77,25,1,80.83,2,0,0
Female,New York,New,292.65,30,1,204.85,2,0,0
Male,Dallas,Loyal,691.36,5,2,1313.58,18,0,0
Female,Phoenix,Loyal,179.02,15,1,152.17,10,0,0
Male,Los Angeles,New,416.51,20,2,666.42,5,0,1
Other,Los Angeles,Loyal,190.52,25,2,285.78,20,0,0
Other,Atlanta,New,2306.91,10,2,4152.44,17,0,0
Male,Houston,Returning,128.31,20,1,102.65,20,1,0
Female,Phoenix,New,289.76,25,1,217.32,3,0,0
Other,Miami,Loyal,745.29,25,1,558.97,6,0,0
Other,Dallas,Returning,101.68,15,3,259.29,20,0,0
Other,New York,New,222.87,15,1,189.44,21,1,0
Other,Houston,Returning,133.35,30,1,93.34,23,1,0
Male,Los Angeles,Loyal,68.59,35,2,89.16,1,0,0
Male,Phoenix,Loyal,137.84,35,1,89.6,0,0,0
Other,Phoenix,New,193.81,15,2,329.48,11,0,0
Male,Chicago,Loyal,130.04,20,1,104.03,5,0,0
Other,Atlanta,New,103.96,30,1,72.77,10,0,0
Female,Chicago,New,156.46,20,1,125.17,17,0,0
Female,Miami,VIP,93.97,20,1,75.18,10,1,0
Female,San Francisco,Loyal,189.23,40,1,113.54,13,1,0
Other,Chicago,Returning,230.88,50,2,230.88,5,0,1
Female,Houston,VIP,57.61,25,1,43.21,0,0,0
Male,San Francisco,New,227.75,15,1,193.59,13,0,0
Male,Los Angeles,New,744.3,10,1,669.87,12,0,1
Male,Phoenix,Loyal,114.14,30,1,79.9,7,1,0
Female,Miami,New,137.84,15,1,117.16,23,0,1
Male,San Francisco,Returning,470.12,40,1,282.07,18,0,0
Female,New York,Returning,143.33,20,1,114.66,7,0,0
Female,Houston,Loyal,207.85,25,1,155.89,19,0,0
Other,Phoenix,Loyal,376.58,30,1,263.61,5,1,0
Male,Los Angeles,Returning,175.05,20,1,140.04,17,1,0
Male,Miami,Loyal,59.07,30,1,41.35,17,0,0
Female,Atlanta,VIP,104.69,30,2,146.56,17,0,0
Other,San Francisco,Returning,54.87,25,2,82.3,5,1,0
Female,Miami,New,222.03,25,1,166.52,6,0,0
Other,Chicago,VIP,84.72,30,1,59.3,22,0,0
Female,Miami,Loyal,29.66,30,3,62.28,16,0,0
Female,Seattle,New,176.13,30,1,123.29,19,0,0
Male,Houston,Returning,71.08,5,3,202.59,6,0,0
Male,Atlanta,Returning,239.56,15,1,203.63,15,0,0
Male,Houston,Returning,218.55,20,1,174.84,19,0,0
Male,Chicago,New,150.79,25,2,226.18,3,0,0
Male,Phoenix,Loyal,221.18,40,1,132.71,2,0,0
Other,Houston,New,1076.27,20,1,861.02,16,0,1
Male,Seattle,Loyal,193.04,20,1,154.43,12,0,0
Other,Los Angeles,New,178.01,35,1,115.71,5,0,0
Female,Chicago,New,237.37,40,3,427.26,8,0,0
Male,Los Angeles,New,28.96,20,1,23.17,3,0,0
Other,Chicago,VIP,143.55,50,1,71.78,7,0,0
Other,Seattle,Loyal,392.61,5,1,372.98,10,0,0
Female,Phoenix,New,61.41,20,1,49.13,11,0,0
Other,Phoenix,VIP,295.69,30,1,206.98,1,1,0
Other,Atlanta,New,1821.57,35,2,2368.04,15,0,0
Female,Chicago,Loyal,905.06,30,2,1267.08,13,0,0
Other,Miami,Loyal,123.21,25,2,184.82,3,0,0
Male,Chicago,New,48.58,40,1,29.15,3,0,0
Female,Seattle,Loyal,192.63,30,1,134.84,6,1,0
Other,Seattle,New,228.15,30,2,319.4,1,0,1
Male,Atlanta,VIP,723.48,25,1,542.61,11,1,0
Male,Seattle,Returning,141.14,30,1,98.8,0,0,1
Female,Houston,New,33.51,40,1,20.11,5,0,0
Female,Phoenix,Loyal,159.88,20,2,255.8,10,0,0
Male,Atlanta,Returning,114.13,20,1,91.3,9,0,0
Other,San Francisco,Loyal,74.68,15,3,190.44,12,0,0
Other,Houston,Loyal,144.62,35,1,94.0,6,0,0
Other,Miami,VIP,955.7,40,1,573.42,11,1,0
Male,San Francisco,Loyal,2003.93,20,1,1603.14,21,1,0
Other,Seattle,Returning,279.34,30,2,391.08,8,0,0
Male,Phoenix,VIP,172.33,25,1,129.25,9,0,0
Female,Seattle,Returning,301.21,20,1,240.97,12,1,0
Female,New York,New,1480.42,40,1,888.25,20,1,0
Male,Los Angeles,Loyal,235.35,25,2,353.02,16,0,0
Male,Dallas,New,188.48,10,1,169.63,13,0,0
Male,Miami,New,59.5,25,1,44.62,16,0,0
Male,San Francisco,Returning,1972.01,5,1,1873.41,13,0,0
Male,Miami,Returning,155.77,20,1,124.62,18,1,0
Male,New York,Returning,316.53,25,1,237.4,6,1,0
Female,Houston,Loyal,284.02,25,3,639.06,12,0,0
Other,Los Angeles,New,205.86,15,2,349.96,3,0,0
Other,Chicago,Loyal,59.73,25,1,44.8,6,0,0
Other,Atlanta,Returning,123.28,30,1,86.3,9,0,0
Male,Phoenix,New,131.11,35,1,85.22,8,1,0
Other,Los Angeles,Returning,1451.26,15,1,1233.57,9,0,0
Other,Atlanta,Loyal,528.03,15,1,448.83,23,0,1
Male,Chicago,Loyal,174.5,25,1,130.88,22,1,0
Male,Seattle,Returning,166.41,40,4,399.4,11,0,0
Male,Los Angeles,Returning,224.5,60,2,179.6,7,1,0
Female,Chicago,Loyal,74.73,40,4,179.36,4,0,0
Female,Phoenix,New,185.98,30,2,260.38,15,0,1
Male,Los Angeles,Returning,302.53,35,1,196.64,22,0,1
Female,Chicago,Returning,259.65,50,1,129.82,8,0,0
Male,Phoenix,Loyal,214.05,30,2,299.68,23,0,1
Other,Los Angeles,VIP,1249.29,15,1,1061.9,4,0,0
Other,San Francisco,New,116.45,25,4,349.36,7,0,0
Female,Houston,VIP,32.3,20,1,25.84,19,0,1
Female,New York,Loyal,50.74,30,3,106.56,5,0,0
Male,Los Angeles,Returning,200.95,20,2,321.52,14,1,0
Female,Atlanta,New,314.23,25,1,235.67,12,0,0
Female,San Francisco,Loyal,281.93,25,1,211.45,11,0,0
Female,Chicago,Loyal,82.43,20,1,65.94,17,0,0
Male,Dallas,VIP,368.71,15,1,313.4,16,0,0
Other,Los Angeles,New,184.45,30,1,129.11,6,0,0
Female,Houston,Returning,495.58,30,2,693.82,5,1,0
Other,Dallas,New,596.86,15,1,507.33,5,0,0
Male,Houston,VIP,64.84,30,1,45.39,15,1,0
Female,San Francisco,Returning,1128.0,30,1,789.6,8,0,0
Female,Seattle,Returning,1800.96,35,2,2341.24,19,0,0
Male,Seattle,Loyal,283.58,10,1,255.22,12,0,0
Other,Miami,New,246.13,25,1,184.6,5,0,0
Female,Phoenix,VIP,172.79,40,1,103.67,19,0,0
Female,Chicago,Loyal,9.84,30,1,6.89,17,0,0
Male,Phoenix,New,538.71,20,1,430.97,16,0,0
Female,Phoenix,Returning,234.19,20,1,187.35,15,0,0
Male,Seattle,Returning,78.29,25,1,58.72,6,0,0
Male,Chicago,VIP,1227.53,5,4,4664.6,9,0,0
Other,New York,Returning,7.89,40,1,4.73,13,0,0
Other,Phoenix,Loyal,63.32,15,1,53.82,20,0,0
Other,Miami,New,288.39,5,2,547.94,19,0,0
Other,Miami,New,161.21,35,4,419.16,18,0,0
Female,Phoenix,VIP,20.01,10,3,54.03,3,0,0
Other,Houston,New,315.15,5,1,299.39,0,0,0
Female,Dallas,Loyal,185.6,40,1,111.36,8,0,0
Male,San Francisco,Loyal,115.41,30,1,80.79,8,0,1
Female,Miami,Returning,266.35,25,1,199.76,15,0,0
Other,New York,New,497.08,10,1,447.37,17,1,0
Other,San Francisco,Loyal,92.65,25,1,69.49,6,0,1
Other,Chicago,New,297.33,35,1,193.26,18,0,0
Female,New York,VIP,325.08,40,1,195.05,7,0,1
Female,Dallas,New,147.54,40,1,88.52,9,0,1
Male,Chicago,New,25.69,30,1,17.98,8,0,0
Male,Dallas,VIP,49.54,30,2,69.36,10,0,0
Male,Chicago,Returning,77.59,5,1,73.71,17,0,0
Other,Phoenix,Returning,1827.76,30,1,1279.43,5,0,0
Female,Chicago,Loyal,161.36,25,1,121.02,23,1,0
Female,Seattle,Returning,197.65,25,1,148.24,3,1,0
Male,Houston,New,33.39,30,1,23.37,6,1,0
Female,Chicago,Returning,52.56,25,1,39.42,17,0,1
Other,Atlanta,VIP,42.5,25,1,31.88,12,0,1
Male,Dallas,New,35.37,20,1,28.3,22,0,0
Male,New York,Returning,110.67,25,1,83.0,8,0,0
Other,Dallas,Returning,1150.48,35,1,747.81,6,0,0
Female,New York,Returning,85.55,60,1,34.22,16,1,0
Male,Atlanta,Returning,164.68,20,1,131.74,22,0,0
Other,Seattle,VIP,83.9,35,4,218.16,22,0,0
Female,Chicago,Loyal,142.89,25,2,214.34,1,0,1
Female,New York,New,411.45,35,1,267.44,15,0,0
Female,Houston,New,1734.26,25,1,1300.7,21,0,0
Other,San Francisco,Loyal,206.48,25,1,154.86,23,1,0
Male,Atlanta,New,196.87,20,1,157.5,14,0,0
Female,Dallas,Loyal,67.89,30,1,47.52,7,0,0
Male,Seattle,New,2314.6,15,1,1967.41,7,0,0
Male,Houston,Loyal,34.33,20,1,27.46,10,1,0
Male,Phoenix,Returning,40.15,25,2,60.22,1,1,0
Male,Miami,Loyal,118.91,20,1,95.13,4,0,0
Male,Dallas,Loyal,138.88,20,1,111.1,15,0,1
Male,Houston,New,15.57,40,1,9.34,12,0,0
Male,Seattle,Loyal,116.54,5,1,110.71,18,0,0
Male,Atlanta,New,67.51,15,3,172.14,10,0,0
Male,Atlanta,New,379.41,20,2,607.06,2,1,0
Male,San Francisco,Loyal,834.36,5,1,792.64,20,0,0
Other,San Francisco,Loyal,151.16,20,2,241.86,16,0,0
Male,Los Angeles,New,2006.56,25,3,4514.76,6,0,0
Other,Atlanta,Returning,69.24,20,1,55.39,6,0,0
Female,Houston,VIP,107.29,30,2,150.2,17,0,0
Male,Chicago,Returning,27.48,50,1,13.74,5,1,0
Other,Chicago,New,654.93,15,1,556.69,16,1,0
Female,New York,New,246.75,35,1,160.39,0,0,0
Male,Miami,VIP,377.64,15,1,320.99,0,0,0
Male,Houston,Loyal,148.78,60,1,59.51,18,1,0
Female,Seattle,New,269.3,10,1,242.37,23,0,0
Male,Miami,New,69.75,35,1,45.34,4,0,0
Female,Seattle,VIP,66.57,40,1,39.94,4,0,0
Male,Houston,Loyal,407.32,35,1,264.76,18,0,0
Female,Seattle,New,1801.38,10,4,6484.96,3,1,0
Other,Los Angeles,Returning,186.85,5,1,177.51,2,0,0
Female,San Francisco,Loyal,193.71,25,1,145.28,7,0,1
Male,Seattle,Loyal,62.8,25,1,47.1,13,0,0
Other,Houston,Returning,877.2,40,1,526.32,5,0,0
Male,Atlanta,New,23.06,20,1,18.45,19,0,0
Female,Seattle,Returning,2399.25,25,1,1799.44,19,0,0
Male,New York,Loyal,43.89,25,2,65.84,9,0,0
Male,New York,New,407.99,15,1,346.79,12,1,0
Other,Dallas,Returning,17.91,40,2,21.5,11,0,0
Female,Dallas,Returning,194.2,35,2,252.46,17,0,0
Female,Miami,VIP,291.83,15,1,248.06,16,0,0
Other,Miami,Returning,30.67,10,3,82.8,10,1,0
Female,Chicago,Returning,47.11,15,1,40.04,12,0,0
Other,New York,Returning,981.23,35,1,637.8,4,0,0
Female,Houston,Returning,644.43,60,1,257.77,11,1,0
Male,Chicago,Loyal,322.45,20,3,773.88,3,0,0
Female,Seattle,VIP,246.21,25,1,184.66,5,1,0
Female,Miami,New,1263.76,25,1,947.82,4,0,0
Other,Los Angeles,New,147.26,35,1,95.72,7,1,0
Other,Atlanta,New,70.34,20,1,56.27,13,0,0
Other,Seattle,VIP,852.86,10,1,767.57,22,0,1
Male,Seattle,Returning,237.01,35,4,616.24,18,0,0
Other,Seattle,Returning,949.28,50,1,474.64,6,1,0
Other,Miami,New,37.22,60,2,29.78,4,0,1
Female,Atlanta,Loyal,49.91,20,3,119.79,14,0,0
Male,Miami,New,838.18,30,2,1173.46,23,0,0
Male,San Francisco,Loyal,71.45,15,1,60.73,3,1,0
Male,Phoenix,New,1160.38,40,4,2784.92,5,0,0
Other,Chicago,New,82.31,20,1,65.85,1,1,0
Female,Atlanta,Loyal,303.88,30,1,212.72,19,0,0
Male,Los Angeles,Returning,1802.54,40,1,1081.52,17,0,1
Female,New York,New,102.0,5,1,96.9,3,1,0
Other,Miami,VIP,1160.86,25,1,870.64,13,0,1
Male,Chicago,New,61.78,15,5,262.55,21,0,0
Female,Seattle,Returning,63.81,5,1,60.62,10,1,0
Male,Seattle,Loyal,167.36,5,1,158.99,23,1,0
Other,Atlanta,VIP,101.34,10,1,91.21,21,0,0
Female,Los Angeles,Loyal,147.15,40,1,88.29,6,0,0
Female,Seattle,New,1434.96,35,1,932.72,10,0,1
Female,Houston,Returning,6.05,15,1,5.14,22,0,1
Other,Chicago,Returning,242.79,25,1,182.09,15,0,0
Female,Houston,Loyal,14.78,35,2,19.22,10,0,0
Other,San Francisco,Returning,91.41,35,1,59.42,2,0,0
Female,Chicago,VIP,223.35,50,1,111.68,12,0,0
Other,San Francisco,New,77.27,40,1,46.36,7,0,0
Other,Chicago,Returning,355.83,25,1,266.87,2,0,0
Male,San Francisco,New,812.86,30,1,569.0,15,1,0
Female,Seattle,New,438.91,25,2,658.36,0,1,0
Male,Dallas,Loyal,175.63,20,4,562.0,23,0,1
Female,Seattle,Returning,282.31,10,1,254.08,4,0,0
Other,Dallas,Returning,185.81,25,1,139.36,23,1,0
Male,Phoenix,Loyal,12.4,20,1,9.92,13,0,0
Male,Los Angeles,Returning,123.39,5,2,234.44,15,0,1
Other,San Francisco,Returning,64.5,30,2,90.3,22,0,0
Male,Chicago,Loyal,9.1,35,1,5.92,22,0,0
Male,San Francisco,Returning,76.17,5,2,144.72,22,1,0
Male,Los Angeles,New,60.84,60,1,24.34,6,1,0
Male,New York,Loyal,1469.35,15,1,1248.95,4,0,0
Other,San Francisco,Loyal,110.25,35,1,71.66,10,1,0
Female,Dallas,Returning,255.65,10,1,230.08,2,0,1
Male,Chicago,Loyal,309.23,40,3,556.62,14,1,0
Female,Los Angeles,Returning,694.55,25,1,520.91,19,0,0
Other,Chicago,Returning,44.6,50,1,22.3,17,1,0
Female,Los Angeles,Returning,223.05,10,1,200.74,9,0,0
Male,Miami,VIP,158.23,10,1,142.41,8,0,0
Female,Dallas,VIP,1100.56,35,1,715.36,1,1,0
Other,Los Angeles,New,56.8,15,1,48.28,14,0,0
Male,Miami,New,350.11,35,1,227.57,13,1,0
Male,Miami,New,2228.8,35,1,1448.72,18,1,0
Male,Los Angeles,New,12.86,15,1,10.93,10,0,0
Male,Seattle,Loyal,43.08,20,1,34.46,11,0,0
Male,Seattle,New,318.34,40,1,191.0,13,0,1
Female,Houston,New,1115.41,25,3,2509.68,14,0,0
Male,Atlanta,New,19.03,40,1,11.42,3,1,0
Female,Atlanta,Returning,48.34,40,1,29.0,16,0,0
Other,Houston,New,168.27,30,1,117.79,8,0,1
Other,Dallas,Returning,186.52,50,1,93.26,0,0,0
Other,Houston,Returning,164.14,20,2,262.62,8,0,0
Male,Atlanta,Loyal,51.99,20,1,41.59,18,1,0
Other,Houston,New,372.58,50,2,372.58,16,0,0
Female,Miami,Loyal,148.64,40,3,267.54,14,0,0
Other,Los Angeles,Returning,103.02,25,1,77.26,22,0,0
Other,Miami,Loyal,190.67,10,4,686.4,10,0,1
Other,Dallas,New,260.79,20,1,208.63,15,0,0
Male,Miami,Returning,115.49,20,1,92.39,23,0,0
Other,Miami,Returning,571.24,30,1,399.87,20,1,0
Other,Miami,Loyal,84.79,20,2,135.66,3,1,0
Other,Atlanta,New,378.5,25,2,567.76,19,1,0
Other,Phoenix,Loyal,682.74,30,1,477.92,21,0,0
Female,Houston,New,1541.2,10,2,2774.16,7,1,0
Female,Chicago,Loyal,204.46,30,1,143.12,18,0,0
Male,Phoenix,Returning,189.22,30,2,264.9,2,0,0
Male,San Francisco,New,30.91,10,1,27.82,22,1,0
Other,Chicago,VIP,174.8,25,1,131.1,13,0,0
Female,Dallas,Loyal,861.66,20,1,689.33,14,0,0
Female,Dallas,New,292.63,30,2,409.68,11,0,0
Male,Miami,VIP,111.87,30,1,78.31,4,1,0
Male,Los Angeles,New,253.73,30,2,355.22,1,0,0
Male,Chicago,New,126.81,35,1,82.43,7,0,0
Male,San Francisco,Returning,197.69,60,1,79.08,1,0,0
Male,Miami,Returning,2447.76,25,3,5507.46,3,0,0
Male,Seattle,New,183.03,10,2,329.46,11,0,0
Male,Chicago,Returning,91.99,35,3,179.37,0,0,0
Other,Los Angeles,New,288.06,35,1,187.24,7,0,0
Female,Los Angeles,Loyal,138.95,15,2,236.22,14,0,0
Female,Los Angeles,VIP,2009.13,40,1,1205.48,12,0,1
Female,Los Angeles,New,1550.32,40,2,1860.38,4,0,0
Female,Houston,New,55.75,20,2,89.2,8,0,0
Male,Miami,Loyal,85.67,40,2,102.8,7,0,0
Female,New York,Returning,395.09,25,1,296.32,4,0,0
Other,Seattle,Loyal,1168.74,25,2,1753.12,5,0,0
Male,Houston,Returning,88.23,30,1,61.76,20,0,0
Male,San Francisco,Returning,73.31,30,1,51.32,13,1,0
Female,Seattle,New,175.63,25,1,131.72,22,0,0
Other,Seattle,Returning,141.73,20,2,226.76,8,0,0
Other,Los Angeles,Loyal,244.54,35,2,317.9,2,0,1
Male,San Francisco,New,124.23,40,1,74.54,16,0,0
Male,San Francisco,Returning,95.95,25,1,71.96,22,1,0
Female,San Francisco,New,132.79,25,1,99.59,1,0,0
Other,New York,VIP,419.05,20,1,335.24,14,0,0
Other,Atlanta,New,2132.86,25,1,1599.64,12,0,0
Male,Seattle,Returning,231.44,20,1,185.15,21,0,1
Other,Miami,VIP,52.93,25,4,158.8,10,0,1
Male,Atlanta,Returning,164.52,25,1,123.39,0,1,0
Other,Dallas,Loyal,837.32,40,1,502.39,1,0,0
Other,Seattle,Returning,516.86,20,1,413.49,23,1,0
Other,Phoenix,Loyal,270.77,30,5,947.7,17,0,0
Female,Atlanta,New,200.82,40,1,120.49,23,1,0
Male,Los Angeles,New,142.07,50,3,213.12,21,0,0
Female,Miami,Loyal,224.27,40,1,134.56,2,0,0
Other,Atlanta,Returning,48.5,25,2,72.76,5,0,0
Other,Chicago,New,80.8,30,2,113.12,5,0,1
Female,Seattle,Loyal,162.76,35,1,105.79,5,0,0
Female,Atlanta,New,154.76,15,1,131.55,0,0,1
Male,San Francisco,Returning,79.55,10,3,214.8,1,0,0
Male,Houston,New,32.82,40,2,39.38,15,0,1
Male,Atlanta,Loyal,295.03,15,1,250.78,21,1,0
Male,New York,New,1914.3,10,1,1722.87,20,1,0
Other,Phoenix,New,748.39,10,1,673.55,13,0,0
Male,New York,New,327.55,30,1,229.28,11,0,0
Other,Phoenix,VIP,192.27,35,1,124.98,19,0,1
Other,Seattle,Loyal,238.74,40,1,143.24,7,1,0
Other,San Francisco,VIP,326.11,5,1,309.8,0,1,0
Male,Houston,New,60.59,35,1,39.38,18,0,1
Female,Atlanta,New,1696.9,20,1,1357.52,23,0,0
Female,Houston,New,306.9,20,1,245.52,23,0,0
Male,Chicago,Loyal,46.78,30,2,65.5,21,1,0
Female,San Francisco,New,763.03,30,1,534.12,5,1,0
Male,Phoenix,Returning,966.28,25,1,724.71,12,0,1
Other,Miami,Loyal,57.6,5,1,54.72,5,1,0
Female,Atlanta,New,63.71,15,1,54.15,11,1,0
Other,San Francisco,Returning,1772.29,20,1,1417.83,9,1,0
Female,Phoenix,Returning,90.73,35,3,176.91,14,0,0
Male,Chicago,Returning,109.93,35,2,142.9,14,0,0
Other,Chicago,Loyal,199.12,25,1,149.34,1,0,0
Other,Phoenix,New,93.03,20,1,74.42,15,0,0
Male,Atlanta,Returning,138.58,10,1,124.72,7,1,0
Male,Seattle,VIP,27.12,25,2,40.68,12,0,0
Male,Seattle,Loyal,147.75,5,2,280.72,14,0,1
Female,New York,New,347.32,25,3,781.47,8,0,1
Female,Atlanta,VIP,362.32,50,1,181.16,6,0,1
Male,Miami,Loyal,1004.45,25,2,1506.68,8,0,0
Other,San Francisco,New,192.89,40,1,115.73,21,0,0
Female,San Francisco,Loyal,174.17,15,1,148.04,2,0,0
Male,New York,New,166.02,10,1,149.42,21,0,0
Male,Chicago,Returning,250.92,20,1,200.74,0,0,0
Male,Phoenix,VIP,59.73,30,2,83.62,9,0,0
Female,Phoenix,Returning,288.2,35,2,374.66,0,1,0
Male,San Francisco,VIP,541.75,25,2,812.62,19,1,0
Other,Los Angeles,New,114.06,50,1,57.03,3,0,0
Other,San Francisco,VIP,59.24,25,1,44.43,17,0,0
Other,Chicago,Loyal,310.01,35,1,201.51,22,0,0
Male,Chicago,Returning,438.17,20,2,701.08,12,0,0
Female,Chicago,New,230.63,5,1,219.1,8,0,0
Male,New York,New,173.83,40,1,104.3,21,0,0
Male,Miami,Loyal,1759.3,10,1,1583.37,16,1,0
Male,Chicago,Returning,250.16,10,3,675.42,3,0,0
Male,San Francisco,New,116.85,15,1,99.32,18,0,0
Other,San Francisco,New,105.77,10,1,95.19,6,0,0
Male,Dallas,Returning,5.18,40,2,6.22,9,0,1
Female,San Francisco,Returning,828.49,10,1,745.64,5,0,0
Male,Atlanta,Returning,1089.56,15,1,926.13,11,1,0
Female,San Francisco,VIP,216.02,25,1,162.02,19,1,0
Other,Houston,New,96.69,20,1,77.35,1,0,0
Female,Miami,Loyal,9.73,25,1,7.3,2,1,0
Other,Atlanta,New,110.64,50,1,55.32,2,0,1
Female,San Francisco,New,103.29,40,1,61.97,0,0,0
Female,Chicago,Returning,130.9,40,2,157.08,17,1,0
Other,Los Angeles,Returning,96.84,20,1,77.47,22,0,0
Male,Atlanta,Returning,162.67,5,1,154.54,13,1,0
Male,Los Angeles,Returning,217.88,40,1,130.73,0,1,0
Male,Atlanta,New,144.78,50,1,72.39,23,0,0
Other,Atlanta,New,2243.43,25,1,1682.57,6,1,0
Female,San Francisco,Returning,166.96,30,1,116.87,9,0,0
Other,Miami,Returning,86.11,25,2,129.16,20,1,0
Female,Chicago,Loyal,148.84,10,1,133.96,17,0,0
